Unnamed: 0,CID,SMILES,Solubility,Experiment Solubility-PubChem
7683,83898.0,C[C@@H]1O[C@]2(CN3CCC2CC3)CS1,"In water, 4.1X10+4 mg/L at 25 °C /Estimated/",Very soluble
7684,83975.0,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,8.75e-06 M,"Methanol (53 g/kg), hexane (20 g/kg), xylene (1 g/kg), acetone, toluene."
7685,84003.0,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O,>56.5 [ug/mL],>56.5 [ug/mL] (The mean of the results at pH 7.4)
7686,84068.0,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,"Soluble (NTP, 1992)",
7687,84088.0,CCN(CC)CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,8.55e-02 g/L,8.55e-02 g/L
7688,84098.0,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,1.73e-05 M,"In water, 6.2 mg/L at pH 5.5 and 20 °C"
7689,84216.0,CCCC=CC(=O)CC,Sparingly soluble in water; soluble in many non-polar solvents,Sparingly soluble in water; soluble in many non-polar solvents
7690,84234.0,CSSC1=CC=CC=C1,163.5 mg/L @ 25 °C (est),insoluble in water; soluble in alcohol
7691,84242.0,C1=CC=C(C=C1)OC2=C(C=CC=N2)C#N,25.3 [ug/mL],25.3 [ug/mL] (The mean of the results at pH 7.4)
7692,84290.0,CCCCCCCC(=O)NCC(=O)O,980.5 mg/L @ 25 °C (est),
7693,84480.0,CN1C(=O)NN(C1=O)C2=CC=CC=C2,0.00 M,
7694,84488.0,C=CCOC1=CC=CC=C1C(=O)N,0.01 M,
7695,84512.0,[F-].[F-].[Ca+2],0.0015 g/100 ml water at 18 °C; slightly sol in dil mineral acids,0.0015 g/100 ml water at 18 °C; slightly sol in dil mineral acids
7696,84532.0,C[C@H]1[C@@H]2C[C@@H](C2(C)C)CC1=O,Practically insoluble to insoluble in water,Practically insoluble to insoluble in water
7697,84559.0,CCCCCCCCCCCC(OC)OC,Insoluble in water; soluble in organic solvents,Insoluble in water; soluble in organic solvents
7698,84571.0,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,195 mg/mL at 20 Â°C,195 mg/mL at 20 Â°C
7699,84728.0,CON1C2=CC=CC=C2C(=C1C3=CC=CC=C3)C=O,2.4 [ug/mL],2.4 [ug/mL] (The mean of the results at pH 7.4)
7700,84740.0,C(=O)[C@@H]([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O,1e+006 mg/L @ 25 °C (est),
7701,84766.0,C1=CC=C(C(=C1)O)S(=O)(=O)C2=CC=CC=C2O,4.80e-04 M,
7702,84825.0,CC1=C(OC=C1)CC=C(C)C,Slightly soluble in water,Slightly soluble in water
7703,84845.0,C1=CC=C(C=C1)C(=O)C2=CNC3=CC=CC=C32,1.9 [ug/mL],1.9 [ug/mL] (The mean of the results at pH 7.4)
7704,85053.0,CCC1=NC=CS1,1954 mg/L @ 25 °C (est),
7705,85073.0,CCC1=CN=C(S1)CC,197.8 mg/L @ 25 °C (est),
7706,85151.0,CCCCC(C)(C)CCC,1.55e-05 M,
7707,85224.0,CCCC1=NC=CN=C1C,3962 mg/L @ 25 °C (est),
7708,85229.0,C1=CC=C(C=C1)N2C(=O)NNC2=O,17.2 [ug/mL],17.2 [ug/mL] (The mean of the results at pH 7.4)
7709,85311.0,CCCCCCP(=O)(OCC)OCC,0.00 M,
7710,85361.0,C1COCCN1C2=NC(=NC(=N2)N3CCOCC3)N4CCOCC4,20.6 [ug/mL],20.6 [ug/mL] (The mean of the results at pH 7.4)
7711,85397.0,CCCC(=O)N(C)N=O,0.03 M,
7712,85450.0,C=C(C(=O)N)Cl,0.62 M,
7713,85485.0,CC1=C(C(=O)NC(=C1C#N)O)N=NC2=CC=C(C=C2)S(=O)(=O)N,42.2 [ug/mL],42.2 [ug/mL] (The mean of the results at pH 7.4)
7714,85511.0,C1=CC=C(C=C1)NC2=C(C=C(C=C2)Cl)[N+](=O)[O-],<0.3 [ug/mL],<0.3 [ug/mL] (The mean of the results at pH 7.4)
7715,85519.0,CC(=O)OCCCSC,very slightly,very slightly
7716,85520.0,CCCC(=O)OCCCSC,488.3 mg/L @ 25 °C (est),Practically insoluble to insoluble in water
7717,85521.0,CCOC(CCSC)OCC,1686 mg/L @ 25 °C (est),Practically insoluble or insoluble in water
7718,85522.0,COC(=O)CSC,4.059e+004 mg/L @ 25 °C (est),Soluble in non-polar solvents; insoluble in water
7719,85534.0,CCC1=C(C(=CC=C1)CC)NC(=O)C,1274 mg/L @ 25 °C (est),
7720,85595.0,CCCCCCCCCC1=CC=CC=C1OP(OC2=CC=CC=C2CCCCCCCCC)OC3=CC=CC=C3CCCCCCCCC,"In water, <0.6 mg/L at 24 °C, pH 7 (OECD Guideline 105 (Water Solubility))","In water, <0.6 mg/L at 24 °C, pH 7 (OECD Guideline 105 (Water Solubility))"
7721,85689.0,C1CCC2C(C1)C(=O)OC2=O,"Miscible with benzene, toluene, acetone, carbon tetrachloride, chloroform, ethanol, and ethyl acetate; slightly soluble in petroleum ether","Miscible with benzene, toluene, acetone, carbon tetrachloride, chloroform, ethanol, and ethyl acetate; slightly soluble in petroleum ether"
7722,85703.0,CCC=CCCC1(CCC(=O)O1)C,Insoluble in water; soluble in oil,Insoluble in water; soluble in oil
7723,85704.0,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)O)O)O)O)O)O,2369 mg/L @ 25 °C (est),
7724,85705.0,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O,636.3 mg/L @ 25 °C (est),
7725,85730.0,CC1C(=O)C=C(O1)C,Practically insoluble or insoluble,Practically insoluble or insoluble
7726,85741.0,CCCCC(=O)OC(C)(C)C1CCC(=CC1)C,0.299 mg/L @ 25 °C (est),
7727,85812.0,C1COCCN1C(C#N)C2=CC=CC=C2,20.7 [ug/mL],20.7 [ug/mL] (The mean of the results at pH 7.4)
7728,85875.0,CC1=CC(=C(C=C1OC)CC(C)N)OC,"In water, 4.88X10+3 mg/L at 25 Â°C (est)",
7729,85991.0,C(C(C1C(C2C(O1)OC(O2)C(Cl)(Cl)Cl)O)O)O,4.44 mg/mL at 15 °C,4.44 mg/mL at 15 °C
7730,86015.0,CC=CC=CCOC(=O)C(C)C,Practically insoluble or insoluble in water,Practically insoluble or insoluble in water
7731,86016.0,CCC(=O)OCC=CC=CC,Practically insoluble or insoluble in water,Practically insoluble or insoluble in water
7732,86094.0,CCCC(=O)OCC=CC=CC,Practically insoluble or insoluble in water,Practically insoluble or insoluble in water
7733,86102.0,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,1.17e-04 M,"In water, 36 mg/L at pH 5-9, 20 °C"
7734,86122.0,CC(C(=O)OCCON=C(C)C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl,1.42e-06 M,"Solubility in water, g/100ml at 20 °C: 0.06 (very poor)"
7735,86132.0,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,4.80e-04 M,"Readily soluble in acetone, ethanol, xylene, and dimethyl sulfoxide"
7736,86137.0,CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C,0.01 M,"In water, 4,160 ppm (mg/L) at 20 °C /deionized water/"
7737,86138.0,C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,5.94e-07 M,
7738,86160.0,CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,0.00 M,
7739,86173.0,CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,3.69e-05 M,"In water, 15 mg/L at 25 °C"
7740,86175.0,CC(C(=O)OCC1CCCO1)OC2=CC=C(C=C2)OC3=CN=C4C=C(C=CC4=N3)Cl,9.33e-06 M,
7741,86187.0,CC1(N(CC(O1)C2=CC=CO2)C(=O)C(Cl)Cl)C,7.08e-04 M,
7742,86210.0,CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,4.69e-05 M,
7743,86211.0,CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,2.08e-05 M,
7744,86222.0,CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl,5.34e-05 M,"In water, 12 mg/L at 20 °C, 22 mg/L at 25 °C, and 23 mg/L at 30 °C."
7745,86233.0,CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,"In water, 9.3 mg/L at 20 °C, independent of pH","In water, 9.3 mg/L at 20 °C, independent of pH"
7746,86240.0,C(C(C(F)(F)F)F)(C(C(F)(F)F)(F)F)F,"In water, 140 ppm at 25 °C","In water, 140 ppm at 25 °C"
7747,86296.0,CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,1.39e-05 M,
7748,86298.0,COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,In water (mg/L at 20 °C): 81.1 at pH 4; 49.2 at pH 7; 41.8 at pH 9,In water (mg/L at 20 °C): 81.1 at pH 4; 49.2 at pH 7; 41.8 at pH 9
7749,86306.0,CCOC(=O)CSC1=NC(=NN1C(=O)N(C)C)C(C)(C)C,0.00 M,
7750,86310.0,CC1=NC2=CC(=C(C=C2N1CCCO)Cl)Cl,33.9 [ug/mL],33.9 [ug/mL] (The mean of the results at pH 7.4)
7751,86353.0,C1=CC=C(C=C1)C2=NC(=NN2C3=CC(=C(C=C3)Cl)COCC(C(F)(F)F)(F)F)C(=O)N,2.17e-06 M,
7752,86354.0,CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,7.79e-06 M,"In water, 2.61 mg/L at 25 °C"
7753,86355.0,CN1C(=C(C=N1)C2=NN(N=N2)C)S(=O)(=O)NC(=O)NC3=NC(=CC(=N3)OC)OC,0.00 M,1050 mg/L @ 20 °C (exp)
7754,86356.0,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,7.18e-07 M,"In acetone, hexane 33-50, acetone, ethyl acetate 400-500, n-chlorobutane, chloroform, toluene, N-methyl-2-pyrrolidone >500, dichloromethane >600, dimethylformamide 300-400, ethylene glycol <5, isopropanol, methanol 50-100 (all in g/L at 23 °C)"
7755,86367.0,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,5.77e-05 M,"In water, 13 mg/L (pH 7.0); 20 mg/L (pH 5.0) at 25 °C"
7756,86368.0,C1C(=C(C(=O)O1)Cl)C(Cl)Cl,"In water, 6,602 mg/L at 25 °C (est)",
7757,86369.0,CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl,"In water, 110 mg/l (pH 6) at 25 °C; 780 mg/l (pH 7) at 25 °C; 16000 mg/l (pH 7.5) at 25 °C","In water, 110 mg/l (pH 6) at 25 °C; 780 mg/l (pH 7) at 25 °C; 16000 mg/l (pH 7.5) at 25 °C"
7758,86374.0,CCCCCC1=C(C(=O)C(=C(O1)C)OC)O,40.47 mg/L @ 25 °C (est),
7759,86389.0,CC1=NC(=C(S1)C(=O)NC2=C(C=C(C=C2Br)OC(F)(F)F)Br)C(F)(F)F,3.03e-06 M,
7760,86398.0,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,7.25e-06 M,"In water, 1.8 mg/L at 25 °C"
7761,86412.0,CSC(=O)C1=C2C(=CC=C1)N=NS2,3.66e-05 M,"Solubility in methanol 4.2, ethyl acetate 25, n-hexane 1.3, toluene 36, n-octanol 5.4, acetone 28, dichloromethane 160 (all in g/l, 25 °C)."
7762,86416.0,CC1=C(C(=CC=C1)C(=O)O)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,2.09e-06 M,
7763,86417.0,C1=CC2=C(C=C1F)C(=O)N(C(=N2)N3C=NC=N3)C4=C(C=C(C=C4)Cl)Cl,2.66e-06 M,
7764,86418.0,C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl,31.7 [ug/mL],610 mg/L @ 20 °C (exp)
7765,86422.0,CC1=C(C(=C(C=C1)Cl)NS(=O)(=O)C2=NN3C(=CC(=NC3=N2)OC)OC)Cl,4.78e-04 M,0.2 mg/mL at 20 °C
7766,86426.0,CCS(=O)(=O)C1=C(N2C=CC=CC2=N1)S(=O)(=O)NC(=O)NC3=NC(=CC(=N3)OC)OC,3.81e-05 M,"In acetone 0.71, methanol 0.33, ethyl acetate 1.01, dichloromethane 4.35, xylene 0.16, heptane <0.01 (all in g/L, 20 °C)"
7767,86429.0,CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F,1.54e-04 M,Solubility in organic solvents (g/L at 20 °C): n-hexane - 8.7; toluene - >200; dichloromethane - >200; 2-propanol - 170; 1-octanol - 88; polyethylene glycol - 74; acetone - >200; dimethylformamide - >200; acetonitrile - >200; dimethylsulfoxide - >200
7768,86443.0,CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C,1.28e-04 M,
7769,86444.0,CC1=CC=C(C=C1)S(=O)(=O)C2(CC2)C(=O)OC,0.00 M,
7770,86445.0,CCOC(=O)C1(CC1)S(=O)(=O)C2=CC=C(C=C2)C,9.76e-04 M,
7771,86446.0,CC1=CC=C(C=C1)S(=O)(=O)C2(CC2)C(=O)OC(C)C,5.88e-04 M,
7772,86447.0,COC(=O)C1(CC1)S(=O)(=O)C2=CC=C(C=C2)Cl,4.91e-04 M,
7773,86448.0,CC(C)OC(=O)C1(CC1)S(=O)(=O)C2=CC=C(C=C2)Cl,2.88e-04 M,
7774,86449.0,CC(C)(C)OC(=O)C1(CC1)S(=O)(=O)C2=CC=C(C=C2)Cl,7.58e-05 M,
7775,86450.0,COC(=O)C1(CC1)S(=O)(=O)C2=CC=C(C=C2)Br,2.14e-04 M,
7776,86451.0,COC(=O)C1(CC1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-],4.17e-04 M,
7777,86452.0,CC(C)OC(=O)C1(CC1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-],5.49e-05 M,
7778,86453.0,CCOC1=NC(=CC2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3Cl)C(=O)OC)F,3.72e-05 M,"In water, 3 ppm (pH 5),184 ppm (pH 7) at 25 °C"
7779,86461.0,CC(C)OC(=O)C1(CCC1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-],1.74e-04 M,
7780,86462.0,CC(C)OC(=O)C1(CCCCC1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-],1.32e-05 M,
7781,86463.0,CC(C)OC(=O)C1(CCCCCC1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-],8.50e-06 M,
7782,86464.0,COC(=O)C1(CCC1)S(=O)(=O)C2=CC=C(C=C2)Br,2.82e-04 M,
7783,86465.0,COC(=O)C1(CCCCC1)S(=O)(=O)C2=CC=C(C=C2)Br,3.32e-05 M,
7784,86466.0,COC(=O)C1(CCC1)S(=O)(=O)C2=CC=C(C=C2)Cl,0.00 M,
7785,86467.0,CC(C)OC(=O)C1(CCCC1)S(=O)(=O)C2=CC=C(C=C2)Cl,2.24e-05 M,
7786,86468.0,COC(=O)C1(CCCC1)S(=O)(=O)C2=CC=CC=C2,0.00 M,
7787,86469.0,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Cu+2].[Cu+2].[Cu+2],"Blue or olive orthorhombic crystals or blue to bluish green powder, decomposes on heating, practically insol in cold water; slightly sol in hot water; sol in acids, ammonium hydroxide /Cupric phosphate, trihydrate/","Blue or olive orthorhombic crystals or blue to bluish green powder, decomposes on heating, practically insol in cold water; slightly sol in hot water; sol in acids, ammonium hydroxide /Cupric phosphate, trihydrate/"
7788,86470.0,CNCCC1=CC(=C(C=C1)O)O.Cl,17.2 [ug/mL],17.2 [ug/mL] (The mean of the results at pH 7.4)
7789,86472.0,CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C)C,"less than 1 mg/mL at 63° F (NTP, 1992)","less than 1 mg/mL at 63 °F (NTP, 1992)"
7790,86558.0,CCC1(CC(=O)C(=C(C1C)C)C)C,slightly soluble in water;soluble in oils,slightly soluble in water;soluble in oils
7791,86575.0,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O2)C(C9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O,1e+006 mg/L @ 25 °C (est),
7792,86593.0,CCC(CC#N)C#N,0.20 M,
7793,86670.0,C1=CC=C(C=C1)N2C(C3=CC=CC=C3C2=O)O,>33.8 [ug/mL],>33.8 [ug/mL] (The mean of the results at pH 7.4)
7794,86733.0,CC1COC(O1)CC(C)C,Insoluble in water; soluble in organic solvents,Insoluble in water; soluble in organic solvents
7795,86735.0,CCCCCCCCCCCC(C)CC,0.003311 mg/L @ 25 °C (est),
7796,86753.0,CC1=CCC(CC1)C(C)CO,311.7 mg/L @ 25 °C (est),Practically insoluble or insoluble in water
7797,86834.0,COC(=O)C1C(O1)C2=CC=CC=C2,Practically insoluble to insoluble in water,Practically insoluble to insoluble in water
7798,86850.0,CC1CCC(CC1O)C(C)C,298.3 mg/L @ 25 °C (est),
7799,86876.0,CC1CCC2C(C1)C(=O)OC2=O,Solubility in water: reaction,Solubility in water: reaction
7800,86957.0,C1=CC(=CC(=C1)O)C(C(=O)O)O,31 mg/mL,31 mg/mL
7801,87012.0,C1SSSSSS1,3340 mg/L @ 25 °C (est),
7802,87019.0,C1=CN=CC=C1CCCC2=CC=NC=C2,>29.7 [ug/mL],>29.7 [ug/mL] (The mean of the results at pH 7.4)
7803,87083.0,CC1=CC(=CC=C1)COC(=O)C,372.8 mg/L @ 25 °C (est),
7804,87085.0,CC1=CC=CC=C1COC(=O)C,372.8 mg/L @ 25 °C (est),
7805,87163.0,CC1=C(N=NC(=N1)N)C,0.08 M,
7806,87176.0,CN(C)C(CSS(=O)(=O)C1=CC=CC=C1)CSS(=O)(=O)C2=CC=CC=C2,1.74e-06 M,
7807,87425.0,C1=CC=C(C=C1)C2=NNN=N2,3.2 [ug/mL],3.2 [ug/mL] (The mean of the results at pH 7.4)
7808,87436.0,C=CCCCN=C=S,0.00 M,0.16 mg/mL at 20 °C
7809,87437.0,C1=CC=C(C=C1)C2=CC(=C(C=C2)[N+](=O)[O-])O,1.39e-04 M,
7810,87466.0,CCCC1=NC=CN=C1,5476 mg/L @ 25 °C (est),"soluble in water, organic solvents, oils"
7811,87488.0,C[Si](C)(C)CN,0.02 M,
7812,87498.0,C[Si](C)(C)CCCN,0.01 M,
7813,87710.0,C1=CC=C(C=C1)C2=CC(=O)C3=NN=CN3N2,25.3 [ug/mL],25.3 [ug/mL] (The mean of the results at pH 7.4)
7814,87793.0,CCCCCCC1=CC=CS1,4.831 mg/L @ 25 °C (est),Soluble in most organic solvents; Insoluble in water
7815,87813.0,CCCCCCCCC(OC)OC,37.5 mg/L @ 25 °C (est),Insoluble in water; soluble in organic solvents
7816,87894.0,CN1C=C(C2=CC=CC=C21)C=O,>23.9 [ug/mL],>23.9 [ug/mL] (The mean of the results at pH 7.4)
7817,87935.0,CCCCNC1=C2C=CC=C3C2=C(C=C1)C(=O)N(C3=O)CCCC,2.1 [ug/mL],2.1 [ug/mL] (The mean of the results at pH 7.4)
7818,87947.0,CC(CCC=C(C)C)OC(=O)C,53.9 mg/L @ 25 °C (est),Insoluble in water; soluble in non-polar solvents
7819,87972.0,CN1CC(=O)N=C1N.Cl,>22.4 [ug/mL],
7820,87975.0,C(CC(=O)[O-])[C@@H](C(=O)[O-])N.[Ca+2],Freely soluble in water; practically insoluble in ethanol or ether,Freely soluble in water; practically insoluble in ethanol or ether
7821,88012.0,C1=CC2=C(C=C1N)C=NN2,17.9 [ug/mL],17.9 [ug/mL] (The mean of the results at pH 7.4)
7822,88045.0,C[C@@H]1[C@H](C[C@@H]([C@H](O1)OC2[C@@H]([C@H](C([C@@H]([C@@H]2O)O)O)O)O)N)N=C(C(=O)O)N.Cl,"In water, 1X10+6 mg/L at 25 °C /Miscible/ (est)",
7823,88054.0,C=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,"In water, 4.36 mg/L at 25 °C (est)",Solubility in water: none
7824,88155.0,C1=CC=C(C=C1)CC2=C(C(=CC(=C2)Cl)Cl)O,2.29e-05 M,
7825,88168.0,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3,<0.6 [ug/mL],<0.6 [ug/mL] (The mean of the results at pH 7.4)
7826,88180.0,CSC[C@H](C(=O)O)N,2.252e+005 mg/L @ 25 °C (est),
7827,88251.0,COC[C@H](C(=O)O)N,4.49 M,
7828,88256.0,C1=C(C(=O)NC=N1)Br,0.36 M,
7829,88290.0,CC(=O)CC(C)(C)S,1.097e+004 mg/L @ 25 °C (est),Soluble in water; Insoluble in fat
7830,88302.0,CC1([C@@H]2C[C@H]1C(=C)[C@H](C2)O)C,958.1 mg/L @ 25 °C (est),
7831,88318.0,CCNC(C)C,11.47 M,
7832,88346.0,C=C(CC(Cl)(Cl)Cl)C1=CC=CC=C1,5.22e-05 M,
7833,88365.0,C1=C(C=C(C(=C1Cl)Cl)Cl)[N+](=O)[O-],"less than 1 mg/mL at 59° F (NTP, 1992)","less than 1 mg/mL at 59 °F (NTP, 1992)"
7834,88454.0,CCCCCCOC(=O)CC,very slightly,very slightly
7835,88482.0,CCS(=O)(=O)CCSP(=S)(OC)OC,0.00 M,
7836,88510.0,CCCOC1=CC=C(C=C1)NC(=O)C,8.80e-04 M,
7837,88515.0,C1=CC=C(C=C1)C2=NN=C(C=C2)Cl,10.3 [ug/mL],10.3 [ug/mL] (The mean of the results at pH 7.4)
7838,88626.0,CC1=CC=CC=C1N(C)C(=O)N,0.40 M,
7839,88670.0,CCN(C1=CC=CC=C1C)C(=O)N,0.62 M,
7840,88675.0,CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,31.2 [ug/mL],31.2 [ug/mL] (The mean of the results at pH 7.4)
7841,88678.0,C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3,1 [ug/mL],1 [ug/mL] (The mean of the results at pH 7.4)
7842,88705.0,CC1=CC(=NC(=C1C)C)C,0.05 M,
7843,88733.0,C1=CC=C2C(=C1)N=C(O2)C3=CC=C(C=C3)N,20.8 [ug/mL],20.8 [ug/mL] (The mean of the results at pH 7.4)
7844,88735.0,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O)O,"Soluble in water, very slightly soluble in ethanol.","Soluble in water, very slightly soluble in ethanol."
7845,88738.0,CC1=C(C(C(=C(N1)C)C(=O)C)C2=CC=CC=C2)C(=O)C,35.3 [ug/mL],35.3 [ug/mL] (The mean of the results at pH 7.4)
7846,88755.0,C1=CC=C2C(=C1)C=CN2CCC(=O)N,>28.2 [ug/mL],>28.2 [ug/mL] (The mean of the results at pH 7.4)
